index,sku,name,desc,in_stock,type,price,category
1584,IFX0038,iFixit Change Display Full Kit White iPhone 5 screen,Screen Replacement Kit tools for iPhone 5.,0,12645406,79.99,"Repair service, Install kit, Extended warranty"
1585,APP1130,Apple Lightning Dock Space Gray iPhone,Stand with Lightning Dock Connector and iPhone.,1,13615399,59.0,"Charging Dock, Chargers, Stands, Supports"
1586,APP1132,Gold Lightning Apple iPhone Dock,Stand with Lightning Dock Connector and iPhone.,0,13615399,59.0,"Charging Dock, Chargers, Stands, Supports"
1587,APP1133,Lightning Dock Apple iPhone Rose Gold,Stand with Lightning Dock Connector and iPhone.,0,13615399,59.0,"Charging Dock, Chargers, Stands, Supports"
1588,PQI0008,IConnect PQI 64GB USB 3.0 Silver Lightning,PenDrive 64GB USB 3.0 and Lightning for iPhone iPod iPad & amp.,0,42945397,13.99,"NAS, HDD, SSD, Memory stick and cards"
1589,APP1131,Lightning Silver Apple iPhone Dock,Stand with Lightning Dock Connector and iPhone.,0,13615399,59.0,"Charging Dock, Chargers, Stands, Supports"
1590,APP1118,Apple iPad Wi-Fi Mini 4 128GB Space Gray,Apple iPad Wi-Fi Mini 4 128GB.,0,13621714,482.81,Apple iPad
1591,APP1119,Apple iPad Wi-Fi Mini 4 128GB Silver,Apple iPad Wi-Fi Mini 4 128GB.,0,13621714,482.81,Apple iPad
1592,APP1120,Apple iPad Mini 4 Wi-Fi 128GB Gold,Apple iPad Wi-Fi Mini 4 128GB.,0,24861714,482.81,Apple iPad
1593,APP1127,Apple iPad Mini 4 Wi-Fi + Cellular 128GB Space Gray,Apple iPad Mini 4 Wi-Fi + Cellular 128GB.,0,13621714,642.81,Apple iPad
1594,APP1128,Apple iPad Mini 4 Wi-Fi + Cellular 128GB Silver,Apple iPad Mini 4 Wi-Fi + Cellular 128GB.,0,13621714,642.81,Apple iPad
1595,APP1129,Apple iPad Mini 4 Wi-Fi + Cellular 128GB Gold,Apple iPad Mini 4 Wi-Fi + Cellular 128GB.,0,13621714,642.81,Apple iPad
1596,DLL0020,"Monitor Dell S2715H 27 ""FHD IPS HDMI VGA",27-inch widescreen monitor angle 21 degrees FHD with free cable and HDMI / MHL for Mac and PC,0,1296,347.27,Monitors
1597,DLL0018,"Monitor Dell S2415H 238 ""FHD IPS HDMI VGA",238 inch monitor dynamic contrast and high definition for Mac and PC,0,1296,211.75,Monitors
1598,DLL0026,"P2416D Dell Monitor 2375 ""QHD IPS DP HDMI VGA",2375 QHD IPS Monitor inches high image quality.,0,1296,318.23,Monitors
1599,DLL0027,"Dell P2415Q 238 ""4K IPS miniDP DP DP HDMI (MHL)",238 inch IPS monitor optimal resolution 4K sRGB 99% for Mac and PC,0,1296,563.99,Monitors
1600,DLL0028,"P2715Q Dell 27 ""Monitor 4K UHD IPS sRGB 99%",4K 27-inch IPS monitor sRGB 99% pivotable for creative professionals.,0,1296,745.36,Monitors
1601,APP1157,Case Apple iPhone 6 Plus / 6s Plus Silicone Case Blue Night,Ultrathin silicone case and microfiber premium for iPhone 6 Plus / 6s Plus.,0,11865403,45.0,"Protection, Cases, Backpacks"
1602,APP1136,Case Apple iPhone 6 / 6S Leather Case Blue Night,ultrathin leather case and microfiber premium for iPhone 6 / 6S.,0,11865403,55.0,"Protection, Cases, Backpacks"
1603,APP1141,Silicone Case Cover Apple iPhone 6 / 6s Blue Night,Ultrathin silicone case and microfiber premium for iPhone 6 / 6S,0,11865403,39.0,"Protection, Cases, Backpacks"
1604,APP1155,Case Apple iPhone 6 Plus / 6s Plus Silicone Case Charcoal Gray,Ultrathin silicone case and microfiber premium for iPhone 6 Plus / 6s Plus.,0,11865403,45.0,"Protection, Cases, Backpacks"
1605,APP1156,Case Apple iPhone 6 Plus / 6s Plus Silicone Case White,Ultrathin silicone case and microfiber premium for iPhone 6 Plus / 6s Plus.,1,11865403,45.0,"Protection, Cases, Backpacks"
1606,APP1154,Case Apple iPhone 6 Plus / 6s Plus Black Leather Case,ultrathin leather case and microfiber premium for iPhone 6 Plus / 6s Plus.,0,11865403,59.0,"Protection, Cases, Backpacks"
1607,APP1140,Case Apple iPhone 6 / 6S Silicone Case White,Ultrathin silicone case and microfiber premium for iPhone 6 / 6S.,0,11865403,39.0,"Protection, Cases, Backpacks"
1608,APP1139,Case Apple iPhone 6 / 6S Charcoal Gray Silicone Case,Ultrathin silicone case and microfiber premium for iPhone 6 / 6S.,1,11865403,39.0,"Protection, Cases, Backpacks"
1609,APP1142,Case Apple iPhone 6 / 6S Red Silicone Case,Ultrathin silicone case and microfiber premium for iPhone 6 / 6S.,0,11865403,39.0,"Protection, Cases, Backpacks"
1610,APP1151,Case Apple iPhone 6 Plus / 6s Plus Candy Brown Leather Case,ultrathin leather case and microfiber premium for iPhone 6 Plus / 6s Plus.,0,11865403,59.0,"Protection, Cases, Backpacks"
1611,APP1152,Case Apple iPhone 6 Plus / 6s Plus Leather Case Blue Night,ultrathin leather case and microfiber premium for iPhone 6 Plus / 6s Plus.,0,11865403,59.0,"Protection, Cases, Backpacks"
1612,APP1158,Case Apple iPhone 6 Plus / 6s Plus Silicone Case Red,Ultrathin silicone case and microfiber premium for iPhone 6 Plus / 6s Plus.,0,11865403,45.0,"Protection, Cases, Backpacks"
1613,APP1135,Case Apple iPhone 6 / 6S Candy Brown Leather Case,ultrathin leather case and microfiber premium for iPhone 6 / 6S.,0,11865403,55.0,"Protection, Cases, Backpacks"
1614,APP1138,Apple Leather Case Cover iPhone 6 / 6S Black,ultrathin leather case and microfiber premium for iPhone 6 / 6S,0,11865403,55.0,"Protection, Cases, Backpacks"
1615,BEL0184,Belkin Folio Case Classic iPhone 6 / 6S Blue,protective case with microfiber interior for iPhone 6 / 6S.,0,11865403,2.99,"Protection, Cases, Backpacks"
1616,BEL0186,Belkin Folio Case Classic iPhone 6 / 6S Black,Protective cover book format with microfiber interior iPhone 6 / 6S.,0,11865403,2.99,"Protection, Cases, Backpacks"
1617,NDE0016,Ndevr children iPadding Case iPad Air 1 & 2 Red,Housing with special animal design kids for iPad Air 1 & 2.,0,12635403,44.99,"Protection, Cases, Backpacks"
1618,SEA0092,"Seagate Expansion 2TB USB 3.0 Hard Disk 25 ""Black",25-inch External Hard Drive 2TB USB 3.0 for Mac and PC.,1,11935397,104.99,"NAS, HDD, SSD, Memory stick and cards"
1619,NDE0015,Ndevr children iPadding Case iPad Air 1 & 2 Blue,Housing with special animal design kids for iPad Air 1 & 2.,0,12635403,44.99,"Protection, Cases, Backpacks"
1620,NES0017,Nest Protect Multifunction Sensor,Smoke detector and carbon monoxide for iPhone and iPad,1,11905404,129.0,Electronic Devises
1621,ELG0038,Elgato Eve Wireless Weather Sensor External,Pressure sensor air temperature and humidity for iPhone iPad iPod Touch and Apple Watch.,1,11905404,49.95,Electronic Devises
1622,ELG0039,Elgato Eve Energy Power and Power Wireless Sensor,Plug on-off control sensor and remote power consumption for iPad iPhone iPod Touch and Apple Watch,1,11905404,49.95,Electronic Devises
1623,ELG0040,Elgato Eve Door & Window Sensor Wireless Contact,door and window sensor app for iPhone and iPad Apple Watch Kit,1,11905404,39.95,Electronic Devises
1624,LEX0019,Lexar Premium SDHC Memory Card 300X UHS Class 1 | 16GB,SDHC Memory Card 16GB UHS Class 1 with speeds of 45MB / 10MB,0,57445397,10.99,"NAS, HDD, SSD, Memory stick and cards"
1625,APP0411,Apple Keyboard Keypad International English Mac,USB ultrathin keyboard Apple Mac English.,0,13855401,59.0,"Input devices, styluses"
1626,MUV0168,Muvit magnetic car holder iPhone Color Black,Rotary Car Holder for any model of iPhone.,0,5720,12.95,"Charging Dock, Chargers, Stands, Supports"
1627,LEX0020,Lexar Premium SDHC UHS Class 1 | 32GB,SDHC Memory Card 32GB UHS Class 1 with speeds of 45MB / 10MB,0,57445397,18.99,"NAS, HDD, SSD, Memory stick and cards"
1628,PAR0057,Parrot Drone Red Maxx Jumping Race,MiniDrone remote control with powerful engine and camcorder for iPhone iPad and iPod Touch.,0,11905404,159.9,Drones
1629,WAC0179,Wacom parts 5 points for CTH670,Replacement tips for Bamboo Wacom Intuos and Cintiq series.,0,101781405,5.99,Electronic Devises
1630,APP1174,Apple iPhone 6s 128GB Silver,New Free iPhone 6s 128GB.,0,24821716,639.0,Apple iPhone
1631,APP1175,Apple iPhone 6s 128GB Space Gray,New Free iPhone 6s 128GB.,1,24821716,639.0,Apple iPhone
1632,APP1176,Apple iPhone 6s 128GB Gold,New Free iPhone 6s 128GB.,0,24821716,639.0,Apple iPhone
1633,APP1177,Apple iPhone 6s 128GB Rose Gold,New Free iPhone 6s 128GB.,0,24821716,639.0,Apple iPhone
1634,APP1163,Case Apple iPhone 6 Plus / 6s Plus Silicone Case Lavender,Ultrathin silicone case and microfiber premium for iPhone 6 Plus / 6s Plus.,0,11865403,45.0,"Protection, Cases, Backpacks"
1635,NTE0100,NewerTech Guardian Maximus RAID mini FW800 / eSATA / USB,Mini Raid system with FW800 / eSATA / USB connection for Mac and PC.,0,11935397,120.99,"NAS, HDD, SSD, Memory stick and cards"
1636,OTT0119,OtterBox Defender Case for iPhone 6 / 6S Black,Case iPhone 6 / ultra resistant multilayer 6s.,0,11865403,49.99,"Protection, Cases, Backpacks"
1637,OTT0120,OtterBox Defender Case for iPhone 6 / 6S White / Gray,Case iPhone 6 / ultra resistant multilayer 6s.,0,11865403,49.99,"Protection, Cases, Backpacks"
1638,OTT0121,OtterBox Defender Case for iPhone 6 / 6S Plus Black,Funda iPhone 6 / 6S ultra resistant multilayer Plus.,1,11865403,59.99,"Protection, Cases, Backpacks"
1639,OTT0122,OtterBox Defender Case for iPhone 6 / 6S Plus White / Gray,Funda iPhone 6 / 6S ultra resistant multilayer Plus.,1,11865403,59.99,"Protection, Cases, Backpacks"
1640,NEA0014,Welcome Netatmo facial recognition camera,intelligent security camera with night vision and facial recognition detection alarm for iPhone and iPad.,1,9094,199.0,"Cameras, Security system"
1641,JBL0106,Gray Bluetooth Speaker JBL Flip3,Bluetooth wireless speaker for iPhone iPad and iPod.,0,5398,131.99,"Sound, Headphones, Players"
1642,JBL0107,JBL Flip 3 Bluetooth Speaker Black,Bluetooth wireless speaker for iPhone iPad and iPod.,1,5398,129.99,"Sound, Headphones, Players"
1643,JBL0108,JBL Flip3 Bluetooth Speaker Red,Bluetooth wireless speaker for iPhone iPad and iPod.,0,5398,131.99,"Sound, Headphones, Players"
1644,APP1190,IPhone AppleCare Protection Plan,Apple Care extended warranty iPhone.,1,1231,70.0,Electronic Devises
1645,MOS0166,USB-C Moshi USB Adapter,C USB-USB adapter for MacBook 12 inches,0,12585395,32.9,Connectivity & Adapters
1646,XDO0021,X-Doria Lux Apple Watch Strap 38mm White Croc,Leather strap for easy installation Apple Watch.,1,2449,30.99,Apple Watch Accessories
1647,LOG0197,Logitech K400 Wireless Touch Plus Wireless Keyboard Black,Spanish wireless keyboard with integrated trackpad.,0,13855401,46.99,"Input devices, styluses"
1648,ICA0058,Incase Snap Case Halo Case iPhone 6 Plus Black,Cover for iPhone 6 Plus ultra light polycarbonate.,1,11865403,34.95,"Protection, Cases, Backpacks"
1649,APP1200,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 8GB | 2TB Fusion",IMac desktop computer 27 inch 5K Retina i5 33GHz 8GB RAM 2TB Fusion (MK482Y / A).,0,"5,74E+15",2629.0,Apple iMac
1650,APP1384,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 8GB | 2TB Fusion | R9 M395X 4GB",IMac desktop computer 27 inch 8GB RAM 2TB 5K Retina Fusion (MK482Y / A).,0,"5,74E+15",3229.0,Apple iMac
1651,APP1374,"Apple iMac 27 ""Core i7 Retina 5K 4Ghz | 8GB | 2TB Fusion",IMac desktop computer 27 inch 8GB RAM 2TB 5K Retina Fusion (MK482Y / A).,0,"5,74E+15",2929.0,Apple iMac
1652,APP1375,"Apple iMac 27 ""Core i5 3.2GHz Retina 5K | 8GB | 3TB Fusion",IMac desktop computer 27 inch 5K Retina 8GB RAM 3TB Fusion (MK482Y / A).,0,"5,74E+15",2749.0,Apple iMac
1653,APP1376,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 8GB | 3TB Fusion",IMac desktop computer 27 inch 5K Retina 8GB RAM 3TB Fusion (MK482Y / A).,0,"5,74E+15",3049.0,Apple iMac
1654,APP1377,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 8GB | 256GB Flash",IMac desktop computer 27 inch 8GB RAM 256GB Retina 5K Flash (MK482Y / A).,0,"5,74E+15",2629.0,Apple iMac
1655,APP1378,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 8GB | 256GB Flash",IMac desktop computer 27 inch 8GB RAM 256GB Retina 5K Flash (MK482Y / A).,0,"5,74E+15",2929.0,Apple iMac
1656,APP1379,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 8GB | 512GB Flash",IMac desktop computer 27 inch 8GB RAM 512GB Retina 5K Flash (MK482Y / A).,0,"5,74E+15",2869.0,Apple iMac
1657,APP1380,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 8GB | 512GB Flash",IMac desktop computer 27 inch 8GB RAM 512GB Retina 5K Flash (MK482Y / A).,0,"5,74E+15",3169.0,Apple iMac
1658,APP1383,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 8GB | 2TB Fusion | R9 M395X 4GB",IMac desktop computer 27 inch 8GB RAM 2TB 5K Retina Fusion (MK482Y / A).,0,"5,74E+15",2929.0,Apple iMac
1659,APP1386,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 8GB | 3TB Fusion | R9 M395X 4GB",IMac desktop computer 27 inch 5K Retina 8GB RAM 3TB Fusion (MK482Y / A).,0,"5,74E+15",3349.0,Apple iMac
1660,APP1387,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 8GB | 256GB Flash | R9 M395X 4GB",IMac desktop computer 27 inch 8GB RAM 256GB Retina 5K Flash (MK482Y / A).,0,"5,74E+15",2929.0,Apple iMac
1661,APP1388,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 8GB | 256GB Flash | R9 M395X 4GB",IMac desktop computer 27 inch 5K Retina 8GB RAM 256 Flash (MK482Y / A).,0,"5,74E+15",3229.0,Apple iMac
1662,APP1389,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 8GB | 512GB Flash | R9 M395X 4GB",IMac desktop computer 27 inch 8GB RAM 512GB Retina 5K Flash (MK482Y / A).,0,"5,74E+15",3169.0,Apple iMac
1663,APP1390,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 8GB | 512GB Flash | R9 M395X 4GB",IMac desktop computer 27 inch 8GB RAM 512GB Retina 5K Flash (MK482Y / A).,0,"5,74E+15",3469.0,Apple iMac
1664,PAC1032,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB | 2TB Fusion",IMac desktop computer 27 inch 5K Retina i5 3.3GHz RAM 16GB 2TB Fusion (MK482Y / A).,0,"5,74E+15",2869.0,Apple iMac
1665,PAC1033,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 16GB | 2TB Fusion",IMac desktop computer 27 inch 5K Retina 4GHz i7 RAM 16GB 2TB Fusion (MK482Y / A).,0,"5,74E+15",3169.0,Apple iMac
1666,PAC1034,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB | 2TB Fusion",IMac desktop computer 27 inch 5K Retina i5 3.3GHz RAM 32GB 2TB Fusion (MK482Y / A).,0,"5,74E+15",3349.0,Apple iMac
1667,PAC1035,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 32GB | 2TB Fusion",IMac desktop computer 27 inch 5K Retina 4GHz i7 RAM 32GB 2TB Fusion (MK482Y / A).,0,"5,74E+15",3649.0,Apple iMac
1668,PAC1036,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB | 3TB Fusion",IMac desktop computer 27 inch 5K Retina i5 3.3GHz RAM 16GB 3TB Fusion (MK482Y / A).,0,"5,74E+15",2989.0,Apple iMac
1669,PAC1037,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 16GB | 3TB Fusion",IMac desktop computer 27 inch 5K Retina 4GHz i7 RAM 16GB 3TB Fusion (MK482Y / A).,0,"5,74E+15",3289.0,Apple iMac
1670,PAC1038,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB | 3TB Fusion",IMac desktop computer 27 inch 5K Retina i5 3.3GHz RAM 32GB 3TB Fusion (MK482Y / A).,0,"5,74E+15",3469.0,Apple iMac
1671,PAC1039,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 32GB | 3TB Fusion",IMac desktop computer 27 inch 5K Retina 4GHz i7 RAM 32GB 3TB Fusion (MK482Y / A).,0,"5,74E+15",3769.0,Apple iMac
1672,PAC1041,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 16GB | 256GB Flash | AMD Radeon R9 M395",IMac desktop computer 27 inch 5K Retina i7 4GHz 256GB Flash RAM 16GB (MK482Y / A).,0,"5,74E+15",3169.0,Apple iMac
1673,PAC1043,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 32GB | 256GB Flash",IMac desktop computer 27 inch 5K Retina i7 4GHz 256GB Flash RAM 32GB (MK482Y / A).,0,"5,74E+15",3649.0,Apple iMac
1674,PAC1044,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB | 512GB Flash",IMac desktop computer 27 inch 5K Retina i5 3.3GHz 512GB Flash RAM 16GB (MK482Y / A).,0,"5,74E+15",3109.0,Apple iMac
1675,PAC1045,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 16GB | 512GB Flash",IMac desktop computer 27 inch 5K Retina i7 4GHz 512GB Flash RAM 16GB (MK482Y / A).,0,"5,74E+15",3409.0,Apple iMac
1676,PAC1046,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB | 512GB Flash",IMac desktop computer 27 inch 5K Retina i5 3.3GHz 512GB Flash RAM 32GB (MK482Y / A).,0,"5,74E+15",3589.0,Apple iMac
1677,PAC1047,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 32GB | 512GB Flash",IMac desktop computer 27 inch 5K Retina i7 4GHz 512GB Flash RAM 32GB (MK482Y / A).,0,"5,74E+15",3889.0,Apple iMac
1678,PAC1051,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 32GB | 1TB Flash",IMac desktop computer 27 inch 5K Retina 4GHz i7 1TB RAM 32GB Flash (MK482Y / A).,0,"5,74E+15",4369.0,Apple iMac
1679,PAC1052,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB | 2TB Fusion | R9 M395X 4GB",IMac desktop computer 27 inch 5K Retina i5 3.3GHz RAM 16GB 2TB Fusion R9 M395X 4GB (MK482Y / A).,0,"5,74E+15",3169.0,Apple iMac
1680,PAC1053,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 16GB | 2TB Fusion | R9 M395X 4GB",IMac desktop computer 27 inch 5K Retina 4GHz i7 RAM 16GB 2TB Fusion R9 M395X 4GB (MK482Y / A).,0,"5,74E+15",3469.0,Apple iMac
1681,PAC1054,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB | 2TB Fusion | R9 M395X 4GB",IMac desktop computer 27 inch 5K Retina i5 3.3GHz RAM 32GB 2TB Fusion R9 M395X 4GB (MK482Y / A).,0,"5,74E+15",3649.0,Apple iMac
1682,PAC1055,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 32GB | 2TB Fusion | R9 M395X 4GB",IMac desktop computer 27 inch 5K Retina 4GHz i7 RAM 32GB 2TB Fusion R9 M395X 4GB (MK482Y / A).,0,"5,74E+15",3949.0,Apple iMac
1683,PAC1057,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 16GB | 3TB Fusion | R9 M395X 4GB",IMac desktop computer 27 inch 5K Retina 4GHz i7 RAM 16GB 3TB Fusion R9 M395X 4GB (MK482Y / A).,0,"5,74E+15",3589.0,Apple iMac
1684,PAC1058,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 32GB | 3TB Fusion | R9 M395X 4GB",IMac desktop computer 27 inch 5K Retina i5 3.3GHz RAM 32GB 3TB Fusion R9 M395X 4GB (MK482Y / A).,0,"5,74E+15",3769.0,Apple iMac
1685,PAC1059,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 32GB | 3TB Fusion | R9 M395X 4GB",IMac desktop computer 27 inch 5K Retina 4GHz i7 RAM 32GB 3TB Fusion R9 M395X 4GB (MK482Y / A).,0,"5,74E+15",4069.0,Apple iMac
1686,PAC1061,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 16GB | 256GB Flash | R9 M395X 4GB",IMac desktop computer 27 inch 5K Retina i7 4GHz 256GB Flash RAM 16GB R9 M395X 4GB (MK482Y / A).,0,"5,74E+15",3469.0,Apple iMac
1687,PAC1063,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 32GB | 256GB Flash | R9 M395X 4GB",IMac desktop computer 27 inch 5K Retina i7 4GHz 256GB Flash RAM 32GB R9 M395X 4GB (MK482Y / A).,0,"5,74E+15",3949.0,Apple iMac
1688,PAC1064,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB | 512GB Flash | R9 M395X 4GB",IMac desktop computer 27 inch 5K Retina i5 3.3GHz 512GB Flash RAM 16GB R9 M395X 4GB (MK482Y / A).,0,"5,74E+15",3409.0,Apple iMac
1689,PAC1065,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 16GB | 512GB Flash | R9 M395X 4GB",IMac desktop computer 27 inch 5K Retina i7 4GHz 512GB Flash RAM 16GB R9 M395X 4GB (MK482Y / A).,0,"5,74E+15",3709.0,Apple iMac
1690,PAC1067,"Apple iMac 27 ""Core i7 Retina 5K 4GHz | 32GB | 512GB Flash | R9 M395X 4GB",IMac desktop computer 27 inch 5K Retina i7 4GHz 512GB Flash RAM 32GB R9 M395X 4GB (MK482Y / A).,0,"5,74E+15",4189.0,Apple iMac
1691,PAC1068,"Apple iMac 27 ""Core i5 3.3GHz Retina 5K | 16GB | 1TB Flash | R9 M395X 4GB",IMac desktop computer 27 inch 5K Retina i5 3.3GHz RAM 16GB 1TB Flash R9 M395X 4GB (MK482Y / A).,0,"5,74E+15",3889.0,Apple iMac
